,date,speaker_id,audio_id
986,2020-10-07T21:08:06Z,S6,201007-230806_bem_526_elicit_16
987,2020-10-06T00:50:03Z,S2,201006-025003_bem_798_elicit_15
988,2020-09-16T17:36:28Z,S3,200916-193628_bem_a40_elicit_29
989,2018-01-01T00:35:48Z,S1,180101-023548_bem_d31_elicit_29
990,2020-10-04T18:13:13Z,S1,201004-201313_bem_fb0_elicit_40
991,2018-01-01T10:09:03Z,S1,180101-120903_bem_d31_elicit_17
992,2020-09-16T14:19:26Z,S3,200916-161926_bem_a40_elicit_1
993,2020-09-16T20:54:10Z,S4,200916-225410_bem_197_elicit_6
994,2020-09-21T21:53:28Z,S1,200921-235328_bem_d31_elicit_32
995,2020-09-30T06:19:04Z,S1,200930-081904_bem_fb0_elicit_6
996,2020-10-06T23:38:31Z,S2,201007-013831_bem_798_elicit_22
997,2020-09-15T10:01:30Z,S9,200915-120130_bem_346_elicit_14
998,2018-01-01T04:22:08Z,S1,180101-062208_bem_d31_elicit_10
999,2020-10-09T08:50:41Z,S6,201009-105041_bem_526_elicit_25
1000,2020-10-10T06:32:32Z,S6,201010-083232_bem_526_elicit_39
1001,2020-09-16T12:36:00Z,S3,200916-143600_bem_a40_elicit_9
1002,2020-09-16T17:58:42Z,S3,200916-195842_bem_a40_elicit_25
1003,2020-10-05T19:12:32Z,S5,201005-211232_bem_40e_elicit_16
1004,2020-09-14T16:06:22Z,S13,200914-180622_bem_346_elicit_27
1005,2020-10-04T18:57:37Z,S1,201004-205737_bem_fb0_elicit_46
1006,2020-09-16T13:45:19Z,S7,200916-154519_bem_c20_elicit_7
1007,2020-10-01T08:04:06Z,S2,201001-100406_bem_798_elicit_45
1008,2020-10-10T08:08:42Z,S6,201010-100842_bem_526_elicit_7
1009,2020-09-16T13:38:58Z,S3,200916-153858_bem_a40_elicit_4
1010,2020-10-08T10:35:13Z,S6,201008-123513_bem_526_elicit_7
1011,2020-10-12T17:01:24Z,S1,201012-190124_bem_fb0_elicit_29
1012,2020-10-06T22:49:08Z,S2,201007-004908_bem_798_elicit_35
1013,2020-09-24T16:10:36Z,S2,200924-181036_bem_798_elicit_35
1014,2018-01-01T02:28:05Z,S1,180101-042805_bem_d31_elicit_46
1015,2020-10-09T09:32:39Z,S6,201009-113239_bem_526_elicit_7
1016,2020-09-21T14:33:26Z,S1,200921-163326_bem_d31_elicit_46
1017,2020-09-15T13:23:37Z,S4 ,200915-152337_bem_197_elicit_18
1018,2018-01-01T20:34:27Z,S1,180101-223427_bem_d31_elicit_29
1019,2020-09-21T23:04:46Z,S1,200922-010446_bem_d31_elicit_35
1020,2020-09-16T13:45:19Z,S7,200916-154519_bem_c20_elicit_20
1021,2020-10-01T18:15:28Z,S1,201001-201528_bem_fb0_elicit_8
1022,2018-01-01T12:31:37Z,S1,180101-143137_bem_d31_elicit_42
1023,2020-09-16T14:21:22Z,S10,200916-162122_bem_c20_elicit_42
1024,2020-09-16T15:23:31Z,S3,200916-172331_bem_a40_elicit_48
1025,2018-01-01T04:00:18Z,S1,180101-060018_bem_d31_elicit_29
1026,2020-09-16T09:09:27Z,S7,200916-110927_bem_c20_elicit_2
1027,2020-09-18T09:23:37Z,S1,200918-112337_bem_d31_elicit_24
1028,2020-10-04T08:34:54Z,S2,201004-103454_bem_798_elicit_20
1029,2020-10-05T21:07:05Z,S1,201005-230705_bem_fb0_elicit_3
1030,2020-10-08T13:54:38Z,S5,201008-155438_bem_40e_elicit_0
1031,2020-09-18T07:01:25Z,S1,200918-090125_bem_d31_elicit_27
1032,2020-10-01T21:16:32Z,S1,201001-231632_bem_fb0_elicit_5
1033,2020-09-17T10:00:15Z,S3,200917-120015_bem_a40_elicit_39
1034,2018-01-02T12:32:43Z,S1,180102-143243_bem_d31_elicit_16
1035,2020-09-22T08:01:07Z,S1,200922-100107_bem_d31_elicit_35
1036,2018-01-01T10:09:03Z,S1,180101-120903_bem_d31_elicit_38
1037,2020-09-18T10:00:21Z,S1,200918-120021_bem_d31_elicit_37
1038,2020-09-16T17:36:11Z,S9,200916-193611_bem_346_elicit_4
1039,2020-09-18T07:34:26Z,S3,200918-093426_bem_a40_elicit_52
1040,2020-09-16T13:27:53Z,S3,200916-152753_bem_a40_elicit_4
1041,2020-10-04T08:34:54Z,S2,201004-103454_bem_798_elicit_28
1042,2020-09-22T07:00:11Z,S1,200922-090011_bem_d31_elicit_34
1043,2018-01-01T00:01:37Z,S1,180101-020137_bem_d31_elicit_25
1044,2020-10-01T21:45:13Z,S1,201001-234513_bem_fb0_elicit_10
1045,2020-09-22T07:15:56Z,S1,200922-091556_bem_d31_elicit_8
1046,2020-10-01T20:52:21Z,S1,201001-225221_bem_fb0_elicit_49
1047,2020-10-04T18:13:13Z,S1,201004-201313_bem_fb0_elicit_49
1048,2020-10-02T03:18:28Z,S2,201002-051828_bem_798_elicit_15
1049,2020-09-24T18:45:25Z,S2,200924-204525_bem_798_elicit_24
1050,2020-09-15T23:58:47Z,S2,200916-015847_bem_798_elicit_41
1051,2020-09-14T19:35:35Z,S1,200914-213535_bem_d31_elicit_29
1052,2020-09-17T21:04:15Z,S4,200917-230415_bem_197_elicit_22
1053,2020-09-15T21:15:04Z,S4,200915-231504_bem_197_elicit_23
1054,2020-09-18T07:34:26Z,S3,200918-093426_bem_a40_elicit_10
1055,2020-09-29T20:34:49Z,S1,200929-223449_bem_fb0_elicit_10
1056,2020-09-29T20:34:49Z,S1,200929-223449_bem_fb0_elicit_0
1057,2020-09-16T01:30:28Z,S2,200916-033028_bem_798_elicit_37
1058,2020-09-16T12:53:36Z,S3,200916-145336_bem_a40_elicit_11
1059,2020-09-16T03:44:05Z,S11 ,200916-054405_bem_a40_elicit_43
1060,2020-10-05T21:27:41Z,S1,201005-232741_bem_fb0_elicit_37
1061,2020-10-10T06:32:32Z,S6,201010-083232_bem_526_elicit_26
1062,2020-09-24T19:45:22Z,S2,200924-214522_bem_798_elicit_9
1063,2020-10-04T07:15:37Z,S2,201004-091537_bem_798_elicit_3
1064,2020-10-12T17:23:22Z,S1,201012-192322_bem_fb0_elicit_29
1065,2020-10-06T22:49:08Z,S2,201007-004908_bem_798_elicit_50
1066,2020-10-06T07:37:42Z,S1,201006-093742_bem_fb0_elicit_36
1067,2020-09-17T10:14:03Z,S3,200917-121403_bem_a40_elicit_44
1068,2020-10-06T22:49:08Z,S2,201007-004908_bem_798_elicit_43
1069,2020-10-09T09:28:51Z,S12,201009-112851_bem_40e_elicit_5
1070,2020-09-22T06:40:33Z,S1,200922-084033_bem_d31_elicit_21
1071,2020-09-16T17:36:28Z,S3,200916-193628_bem_a40_elicit_13
1072,2020-10-01T17:32:22Z,S1,201001-193222_bem_fb0_elicit_21
1073,2020-09-16T15:38:47Z,S3,200916-173847_bem_a40_elicit_25
1074,2020-09-17T07:33:25Z,S3,200917-093325_bem_a40_elicit_48
1075,2020-10-09T09:11:59Z,S6,201009-111159_bem_526_elicit_5
1076,2020-10-02T04:32:30Z,S2,201002-063230_bem_798_elicit_16
1077,2020-10-06T22:23:28Z,S2,201007-002328_bem_798_elicit_16
1078,2020-10-11T16:54:14Z,S8,201011-185414_bem_c4b_elicit_13
1079,2020-09-16T12:53:36Z,S3,200916-145336_bem_a40_elicit_28
1080,2020-10-10T06:32:32Z,S6,201010-083232_bem_526_elicit_44
1081,2020-09-14T18:09:32Z,S1,200914-200932_bem_d31_elicit_12
1082,2018-01-01T04:22:08Z,S1,180101-062208_bem_d31_elicit_8
1083,2020-09-14T18:24:59Z,S1,200914-202459_bem_d31_elicit_49
1084,2020-09-24T23:05:37Z,S2,200925-010537_bem_798_elicit_27
1085,2020-10-04T09:32:33Z,S2,201004-113233_bem_798_elicit_14
1086,2020-09-21T12:34:43Z,S2,200921-143443_bem_798_elicit_32
1087,2020-09-24T22:31:20Z,S2,200925-003120_bem_798_elicit_44
1088,2020-09-16T15:38:47Z,S3,200916-173847_bem_a40_elicit_34
1089,2020-09-17T20:37:40Z,S1,200917-223740_bem_d31_elicit_27
1090,2018-01-01T04:00:18Z,S1,180101-060018_bem_d31_elicit_17
1091,2020-10-05T23:37:52Z,S2,201006-013752_bem_798_elicit_34
1092,2020-10-11T14:47:09Z,S8,201011-164709_bem_c4b_elicit_2
1093,2020-10-05T19:12:32Z,S5,201005-211232_bem_40e_elicit_7
1094,2020-10-01T17:32:22Z,S1,201001-193222_bem_fb0_elicit_22
1095,2020-09-16T13:45:19Z,S7,200916-154519_bem_c20_elicit_12
1096,2020-10-06T00:13:53Z,S2,201006-021353_bem_798_elicit_33
1097,2020-10-11T16:19:11Z,S8,201011-181911_bem_c4b_elicit_14
1098,2020-09-24T16:10:36Z,S2,200924-181036_bem_798_elicit_11
1099,2020-09-22T08:01:07Z,S1,200922-100107_bem_d31_elicit_49
1100,2020-09-16T14:19:26Z,S3,200916-161926_bem_a40_elicit_45
1101,2020-09-25T03:35:33Z,S2,200925-053533_bem_798_elicit_17
1102,2020-10-10T08:08:42Z,S6,201010-100842_bem_526_elicit_21
1103,2020-10-10T06:17:38Z,S6,201010-081738_bem_526_elicit_37
1104,2018-01-01T00:39:53Z,S1,180101-023953_bem_d31_elicit_30
1105,2020-10-01T22:02:24Z,S1,201002-000224_bem_fb0_elicit_20
1106,2020-09-15T23:58:47Z,S2,200916-015847_bem_798_elicit_1
1107,2020-09-14T19:46:39Z,S1,200914-214639_bem_d31_elicit_17
1108,2020-09-29T20:34:49Z,S1,200929-223449_bem_fb0_elicit_2
1109,2020-10-05T20:41:41Z,S1,201005-224141_bem_fb0_elicit_26
1110,2020-09-25T02:38:21Z,S2,200925-043821_bem_798_elicit_14
1111,2020-10-01T22:20:57Z,S1,201002-002057_bem_fb0_elicit_43
1112,2020-09-22T06:40:33Z,S1,200922-084033_bem_d31_elicit_20
1113,2020-10-02T07:19:08Z,S2,201002-091908_bem_798_elicit_15
1114,2020-10-12T16:33:44Z,S1,201012-183344_bem_fb0_elicit_9
1115,2020-09-20T10:00:41Z,S2,200920-120041_bem_798_elicit_50
1116,2020-09-18T10:00:21Z,S1,200918-120021_bem_d31_elicit_33
1117,2020-10-07T17:17:52Z,S8,201007-191752_bem_c4b_elicit_13
1118,2020-10-09T09:00:17Z,S5,201009-110017_bem_40e_elicit_2
1119,2020-09-14T19:55:47Z,S5,200914-215547_bem_346_elicit_25
1120,2020-10-05T20:41:41Z,S1,201005-224141_bem_fb0_elicit_15
1121,2020-10-06T07:37:42Z,S1,201006-093742_bem_fb0_elicit_50
1122,2020-09-16T02:09:39Z,S2,200916-040939_bem_798_elicit_32
1123,2020-10-04T09:04:12Z,S2,201004-110412_bem_798_elicit_27
1124,2020-09-21T09:41:42Z,S2,200921-114142_bem_798_elicit_9
1125,2020-10-06T23:58:56Z,S2,201007-015856_bem_798_elicit_23
1126,2018-01-01T04:22:08Z,S1,180101-062208_bem_d31_elicit_7
1127,2020-10-06T23:38:31Z,S2,201007-013831_bem_798_elicit_39
1128,2020-09-16T17:58:42Z,S3,200916-195842_bem_a40_elicit_18
1129,2020-10-13T12:16:25Z,S1,201013-141625_bem_fb0_elicit_26
1130,2020-09-18T06:24:18Z,S1,200918-082418_bem_d31_elicit_31
1131,2020-09-16T11:37:12Z,S2,200916-133712_bem_798_elicit_8
1132,2020-09-22T08:42:30Z,S1,200922-104230_bem_d31_elicit_44
1133,2020-09-17T07:58:49Z,S3,200917-095849_bem_a40_elicit_66
1134,2020-09-18T07:54:53Z,S3,200918-095453_bem_a40_elicit_34
1135,2020-09-16T17:36:28Z,S3,200916-193628_bem_a40_elicit_4
1136,2020-10-05T22:52:22Z,S2,201006-005222_bem_798_elicit_1
1137,2020-10-08T10:35:13Z,S6,201008-123513_bem_526_elicit_32
1138,2020-10-05T23:37:52Z,S2,201006-013752_bem_798_elicit_8
1139,2020-10-05T18:46:42Z,S5,201005-204642_bem_40e_elicit_13
1140,2020-09-21T21:53:28Z,S1,200921-235328_bem_d31_elicit_29
1141,2018-01-01T02:54:38Z,S1,180101-045438_bem_d31_elicit_21
1142,2020-09-16T20:38:05Z,S5,200916-223805_bem_346_elicit_34
1143,2020-09-16T10:05:06Z,S2,200916-120506_bem_798_elicit_26
1144,2020-10-10T15:29:17Z,S8,201010-172917_bem_c4b_elicit_32
1145,2020-10-05T21:42:15Z,S1,201005-234215_bem_fb0_elicit_14
1146,2020-09-17T18:21:41Z,S1,200917-202141_bem_d31_elicit_36
1147,2020-09-15T13:23:37Z,S4 ,200915-152337_bem_197_elicit_9
1148,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_16
1149,2020-09-21T14:24:47Z,S2,200921-162447_bem_798_elicit_34
1150,2018-01-02T12:32:43Z,S1,180102-143243_bem_d31_elicit_42
1151,2020-09-16T10:07:39Z,S3 ,200916-120739_bem_a40_elicit_11
1152,2020-10-06T07:07:21Z,S1,201006-090721_bem_fb0_elicit_46
1153,2020-10-06T07:07:21Z,S1,201006-090721_bem_fb0_elicit_55
1154,2020-10-03T22:17:34Z,S2,201004-001734_bem_798_elicit_29
1155,2020-10-06T22:23:28Z,S2,201007-002328_bem_798_elicit_10
1156,2020-09-21T13:48:23Z,S2,200921-154823_bem_798_elicit_11
1157,2020-10-08T12:52:25Z,S16,201008-145225_bem_40e_elicit_1
1158,2020-09-24T18:09:08Z,S2,200924-200908_bem_798_elicit_9
1159,2020-09-18T08:17:07Z,S1,200918-101707_bem_d31_elicit_10
1160,2020-09-17T09:17:22Z,S3,200917-111722_bem_a40_elicit_8
1161,2020-09-16T11:22:46Z,S3 ,200916-132246_bem_a40_elicit_19
1162,2020-09-21T14:33:26Z,S1,200921-163326_bem_d31_elicit_48
1163,2020-09-16T12:36:00Z,S3,200916-143600_bem_a40_elicit_11
1164,2020-09-16T14:48:57Z,S10,200916-164857_bem_c20_elicit_4
1165,2020-10-05T19:12:32Z,S5,201005-211232_bem_40e_elicit_20
1166,2020-09-18T07:34:26Z,S3,200918-093426_bem_a40_elicit_37
1167,2020-09-16T21:26:20Z,S5,200916-232620_bem_346_elicit_24
1168,2020-10-10T14:19:59Z,S8,201010-161959_bem_c4b_elicit_13
1169,2018-01-01T12:07:52Z,S1,180101-140752_bem_d31_elicit_45
1170,2020-10-01T22:02:24Z,S1,201002-000224_bem_fb0_elicit_0
1171,2020-09-21T22:09:17Z,S1,200922-000917_bem_d31_elicit_9
1172,2020-09-22T07:00:11Z,S1,200922-090011_bem_d31_elicit_31
1173,2018-01-01T01:18:48Z,S1,180101-031848_bem_d31_elicit_11
1174,2018-01-01T12:19:37Z,S1,180101-141937_bem_d31_elicit_39
1175,2020-09-15T21:03:37Z,S4,200915-230337_bem_197_elicit_21
1176,2020-09-17T11:07:41Z,S7,200917-130741_bem_c20_elicit_3
1177,2020-09-22T06:40:33Z,S1,200922-084033_bem_d31_elicit_1
1178,2020-09-17T21:04:15Z,S4,200917-230415_bem_197_elicit_21
1179,2020-09-18T08:03:09Z,S4,200918-100309_bem_197_elicit_0
1180,2020-09-22T08:42:30Z,S1,200922-104230_bem_d31_elicit_1
1181,2020-09-18T06:10:50Z,S1,200918-081050_bem_d31_elicit_22
1182,2020-10-03T22:17:34Z,S2,201004-001734_bem_798_elicit_2
1183,2020-09-16T17:36:28Z,S3,200916-193628_bem_a40_elicit_37
1184,2020-10-13T11:41:37Z,S1,201013-134137_bem_fb0_elicit_13
1185,2020-09-24T17:41:33Z,S2,200924-194133_bem_798_elicit_10
1186,2020-09-24T20:22:34Z,S2,200924-222234_bem_798_elicit_32
1187,2018-01-01T12:07:52Z,S1,180101-140752_bem_d31_elicit_12
1188,2018-01-01T00:39:53Z,S1,180101-023953_bem_d31_elicit_39
1189,2020-10-11T20:39:28Z,S1,201011-223928_bem_fb0_elicit_1
1190,2020-10-05T19:29:19Z,S5,201005-212919_bem_40e_elicit_18
1191,2020-09-16T21:26:20Z,S5,200916-232620_bem_346_elicit_20
1192,2020-09-29T20:13:42Z,S1,200929-221342_bem_fb0_elicit_39
1193,2020-09-22T08:26:40Z,S1,200922-102640_bem_d31_elicit_12
1194,2020-09-30T13:05:33Z,S1,200930-150533_bem_fb0_elicit_15
1195,2020-09-18T08:07:05Z,S3,200918-100705_bem_a40_elicit_39
1196,2020-10-01T18:45:24Z,S1,201001-204524_bem_fb0_elicit_30
1197,2020-09-16T18:13:00Z,S4,200916-201300_bem_197_elicit_6
1198,2018-01-01T00:09:58Z,S1,180101-020958_bem_d31_elicit_1
1199,2020-09-18T09:30:07Z,S4,200918-113007_bem_197_elicit_17
1200,2020-10-13T11:41:37Z,S1,201013-134137_bem_fb0_elicit_8
1201,2020-09-16T13:01:25Z,S7,200916-150125_bem_c20_elicit_4
1202,2020-09-16T09:09:27Z,S7,200916-110927_bem_c20_elicit_33
1203,2020-09-15T12:34:50Z,S14,200915-143450_bem_346_elicit_39
1204,2020-09-16T12:28:56Z,S2,200916-142856_bem_798_elicit_15
1205,2020-10-05T22:36:54Z,S2,201006-003654_bem_798_elicit_2
1206,2020-10-12T16:46:52Z,S1,201012-184652_bem_fb0_elicit_33
1207,2020-10-01T23:32:20Z,S1,201002-013220_bem_fb0_elicit_11
1208,2020-09-17T13:47:21Z,S4,200917-154721_bem_197_elicit_21
1209,2020-10-01T15:20:58Z,S1,201001-172058_bem_fb0_elicit_7
1210,2020-09-17T09:02:07Z,S7,200917-110207_bem_c20_elicit_14
1211,2020-09-25T04:12:20Z,S2,200925-061220_bem_798_elicit_33
1212,2020-09-21T22:09:17Z,S1,200922-000917_bem_d31_elicit_44
1213,2020-09-18T08:07:05Z,S3,200918-100705_bem_a40_elicit_0
1214,2018-01-01T00:35:48Z,S1,180101-023548_bem_d31_elicit_2
1215,2020-09-21T19:41:44Z,S2,200921-214144_bem_798_elicit_19
1216,2020-10-08T13:23:06Z,S17,201008-152306_bem_40e_elicit_1
1217,2020-09-21T13:48:23Z,S2,200921-154823_bem_798_elicit_2
1218,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_63
1219,2018-01-01T00:35:48Z,S1,180101-023548_bem_d31_elicit_16
1220,2020-09-17T12:30:10Z,S5,200917-143010_bem_346_elicit_43
1221,2020-10-01T08:04:06Z,S2,201001-100406_bem_798_elicit_37
1222,2020-09-17T16:59:36Z,S1,200917-185936_bem_d31_elicit_13
1223,2020-10-06T07:07:21Z,S1,201006-090721_bem_fb0_elicit_33
1224,2020-10-01T15:49:27Z,S1,201001-174927_bem_fb0_elicit_27
1225,2020-10-09T09:47:23Z,S15,201009-114723_bem_40e_elicit_20
1226,2020-09-16T15:16:35Z,S10,200916-171635_bem_c20_elicit_38
1227,2020-09-17T20:12:20Z,S1,200917-221220_bem_d31_elicit_41
1228,2020-09-25T04:12:20Z,S2,200925-061220_bem_798_elicit_22
1229,2020-09-14T16:56:07Z,S1,200914-185607_bem_d31_elicit_30
1230,2018-01-01T02:28:05Z,S1,180101-042805_bem_d31_elicit_40
1231,2018-01-01T02:42:03Z,S1,180101-044203_bem_d31_elicit_25
1232,2020-09-14T16:56:07Z,S1,200914-185607_bem_d31_elicit_14
1233,2020-09-25T02:38:21Z,S2,200925-043821_bem_798_elicit_33
1234,2020-09-18T07:34:26Z,S3,200918-093426_bem_a40_elicit_0
1235,2020-09-16T12:13:41Z,S2,200916-141341_bem_798_elicit_2
1236,2020-10-06T00:13:53Z,S2,201006-021353_bem_798_elicit_46
1237,2020-10-13T11:20:16Z,S1,201013-132016_bem_fb0_elicit_43
1238,2018-01-01T12:07:52Z,S1,180101-140752_bem_d31_elicit_40
1239,2020-09-25T04:12:20Z,S2,200925-061220_bem_798_elicit_4
1240,2020-10-02T03:18:28Z,S2,201002-051828_bem_798_elicit_34
1241,2018-01-01T12:31:37Z,S1,180101-143137_bem_d31_elicit_3
1242,2018-01-02T16:17:03Z,S1,180102-181703_bem_d31_elicit_2
1243,2018-01-01T00:39:53Z,S1,180101-023953_bem_d31_elicit_29
1244,2020-09-17T06:50:55Z,S3,200917-085055_bem_a40_elicit_36
1245,2020-09-18T07:44:54Z,S4,200918-094454_bem_197_elicit_6
1246,2020-10-08T14:00:02Z,S5,201008-160002_bem_40e_elicit_15
1247,2020-09-16T13:13:15Z,S4 ,200916-151315_bem_197_elicit_22
1248,2020-10-07T21:08:06Z,S6,201007-230806_bem_526_elicit_10
1249,2020-09-30T13:47:23Z,S1,200930-154723_bem_fb0_elicit_5
1250,2020-09-16T15:30:30Z,S3,200916-173030_bem_a40_elicit_43
1251,2020-09-25T02:38:21Z,S2,200925-043821_bem_798_elicit_10
1252,2020-10-08T13:50:10Z,S5,201008-155010_bem_40e_elicit_2
1253,2018-01-02T16:17:03Z,S1,180102-181703_bem_d31_elicit_30
1254,2020-09-16T13:27:53Z,S3,200916-152753_bem_a40_elicit_35
1255,2020-09-30T06:19:04Z,S1,200930-081904_bem_fb0_elicit_22
1256,2020-09-15T21:03:37Z,S4,200915-230337_bem_197_elicit_1
1257,2020-10-04T10:26:08Z,S2,201004-122608_bem_798_elicit_8
1258,2020-10-09T09:47:23Z,S15,201009-114723_bem_40e_elicit_41
1259,2020-09-16T17:26:37Z,S9,200916-192637_bem_346_elicit_47
1260,2020-10-05T21:07:05Z,S1,201005-230705_bem_fb0_elicit_18
1261,2018-01-01T02:54:38Z,S1,180101-045438_bem_d31_elicit_17
1262,2020-09-16T18:13:00Z,S4,200916-201300_bem_197_elicit_3
1263,2018-01-01T20:18:17Z,S1,180101-221817_bem_d31_elicit_35
1264,2020-10-08T13:14:12Z,S5,201008-151412_bem_40e_elicit_30
1265,2018-01-02T16:17:03Z,S1,180102-181703_bem_d31_elicit_29
1266,2020-10-05T23:14:10Z,S2,201006-011410_bem_798_elicit_39
1267,2020-09-16T13:58:36Z,S3,200916-155836_bem_a40_elicit_10
1268,2020-09-16T09:09:27Z,S7,200916-110927_bem_c20_elicit_49
1269,2020-09-21T14:05:52Z,S2,200921-160552_bem_798_elicit_0
1270,2020-10-06T09:09:29Z,S1,201006-110929_bem_fb0_elicit_36
1271,2020-10-01T22:39:45Z,S1,201002-003945_bem_fb0_elicit_0
1272,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_33
1273,2020-09-21T13:48:23Z,S2,200921-154823_bem_798_elicit_19
1274,2020-09-17T21:17:28Z,S4,200917-231728_bem_197_elicit_8
1275,2020-10-01T23:32:20Z,S1,201002-013220_bem_fb0_elicit_18
1276,2020-09-21T21:53:28Z,S1,200921-235328_bem_d31_elicit_18
1277,2020-10-04T09:04:12Z,S2,201004-110412_bem_798_elicit_15
1278,2020-09-17T10:14:03Z,S3,200917-121403_bem_a40_elicit_20
1279,2020-09-18T09:30:07Z,S4,200918-113007_bem_197_elicit_18
1280,2020-09-17T06:50:55Z,S3,200917-085055_bem_a40_elicit_37
1281,2020-10-05T21:27:41Z,S1,201005-232741_bem_fb0_elicit_1
1282,2020-09-16T13:27:53Z,S3,200916-152753_bem_a40_elicit_30
1283,2020-09-16T14:48:57Z,S10,200916-164857_bem_c20_elicit_47
1284,2020-09-16T17:26:37Z,S9,200916-192637_bem_346_elicit_21
1285,2018-01-01T12:31:37Z,S1,180101-143137_bem_d31_elicit_17
1286,2020-09-24T19:45:22Z,S2,200924-214522_bem_798_elicit_36
1287,2020-09-16T18:24:26Z,S3,200916-202426_bem_a40_elicit_47
1288,2020-09-16T13:01:25Z,S7,200916-150125_bem_c20_elicit_36
1289,2020-09-16T14:19:26Z,S3,200916-161926_bem_a40_elicit_21
1290,2020-10-13T11:41:37Z,S1,201013-134137_bem_fb0_elicit_21
1291,2020-09-17T09:17:22Z,S3,200917-111722_bem_a40_elicit_5
1292,2020-09-24T19:45:22Z,S2,200924-214522_bem_798_elicit_50
1293,2020-10-09T09:47:23Z,S15,201009-114723_bem_40e_elicit_24
1294,2020-09-17T07:33:25Z,S3,200917-093325_bem_a40_elicit_24
1295,2020-10-08T13:42:34Z,S5,201008-154234_bem_40e_elicit_0
1296,2018-01-01T02:28:05Z,S1,180101-042805_bem_d31_elicit_1
1297,2020-10-06T09:29:30Z,S1,201006-112930_bem_fb0_elicit_37
1298,2020-09-18T11:01:45Z,S1,200918-130145_bem_d31_elicit_32
1299,2020-09-16T20:10:43Z,S4,200916-221043_bem_197_elicit_12
1300,2020-09-16T10:25:25Z,S3 ,200916-122525_bem_a40_elicit_45
1301,2020-09-24T23:05:37Z,S2,200925-010537_bem_798_elicit_51
1302,2020-09-16T13:58:36Z,S3,200916-155836_bem_a40_elicit_17
1303,2020-09-29T20:13:42Z,S1,200929-221342_bem_fb0_elicit_7
1304,2020-10-08T10:35:13Z,S6,201008-123513_bem_526_elicit_46
1305,2020-10-09T09:00:17Z,S5,201009-110017_bem_40e_elicit_32
1306,2020-09-18T11:20:08Z,S1,200918-132008_bem_d31_elicit_21
1307,2020-09-22T08:01:07Z,S1,200922-100107_bem_d31_elicit_12
1308,2020-09-18T08:34:56Z,S4,200918-103456_bem_197_elicit_19
1309,2020-10-10T06:32:32Z,S6,201010-083232_bem_526_elicit_5
1310,2020-09-16T13:24:19Z,S9,200916-152419_bem_346_elicit_7
1311,2020-10-02T03:18:28Z,S2,201002-051828_bem_798_elicit_6
1312,2020-09-17T21:04:15Z,S4,200917-230415_bem_197_elicit_23
1313,2020-10-05T22:52:22Z,S2,201006-005222_bem_798_elicit_28
1314,2020-10-08T10:35:13Z,S6,201008-123513_bem_526_elicit_22
1315,2020-09-14T17:44:32Z,S1,200914-194432_bem_d31_elicit_47
1316,2020-10-01T17:32:22Z,S1,201001-193222_bem_fb0_elicit_26
1317,2020-09-17T08:16:16Z,S3,200917-101616_bem_a40_elicit_96
1318,2020-09-17T20:37:40Z,S1,200917-223740_bem_d31_elicit_6
1319,2020-09-18T08:34:56Z,S4,200918-103456_bem_197_elicit_12
1320,2020-10-01T18:45:24Z,S1,201001-204524_bem_fb0_elicit_11
1321,2020-10-05T19:24:22Z,S1,201005-212422_bem_fb0_elicit_24
1322,2020-10-05T19:37:08Z,S5,201005-213708_bem_40e_elicit_1
1323,2020-09-30T06:19:04Z,S1,200930-081904_bem_fb0_elicit_24
1324,2020-10-04T18:57:37Z,S1,201004-205737_bem_fb0_elicit_26
1325,2020-09-29T19:54:09Z,S1,200929-215409_bem_fb0_elicit_20
1326,2020-09-22T08:42:30Z,S1,200922-104230_bem_d31_elicit_19
1327,2020-09-18T05:54:58Z,S1,200918-075458_bem_d31_elicit_15
1328,2020-09-18T06:52:01Z,S4,200918-085201_bem_197_elicit_19
1329,2020-10-11T21:13:56Z,S1,201011-231356_bem_fb0_elicit_27
1330,2020-09-17T11:24:19Z,S1,200917-132419_bem_d31_elicit_4
1331,2020-09-16T17:26:37Z,S9,200916-192637_bem_346_elicit_15
1332,2020-09-18T08:46:42Z,S4,200918-104642_bem_197_elicit_1
1333,2020-10-09T09:08:29Z,S5,201009-110829_bem_40e_elicit_13
1334,2020-09-16T01:30:28Z,S2,200916-033028_bem_798_elicit_27
1335,2020-10-01T23:15:19Z,S1,201002-011519_bem_fb0_elicit_49
1336,2020-10-07T17:17:52Z,S8,201007-191752_bem_c4b_elicit_18
1337,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_28
1338,2020-09-29T20:34:49Z,S1,200929-223449_bem_fb0_elicit_30
1339,2020-10-10T15:29:17Z,S8,201010-172917_bem_c4b_elicit_2
1340,2020-09-17T18:14:07Z,S5,200917-201407_bem_346_elicit_7
1341,2020-09-21T19:41:44Z,S2,200921-214144_bem_798_elicit_5
1342,2018-01-01T20:34:27Z,S1,180101-223427_bem_d31_elicit_51
1343,2020-09-17T06:50:55Z,S3,200917-085055_bem_a40_elicit_38
1344,2020-09-16T17:47:44Z,S3,200916-194744_bem_a40_elicit_5
1345,2020-10-06T07:07:21Z,S1,201006-090721_bem_fb0_elicit_20
